Date,Title,ppc_Title,Tokens,Stop_tokens,Sentiment_Word,Pos_Word,Neg_Word,Zero_Word,Score
2023-11-07,"최혜원 작가, 드로잉 원화 ‘평화IX’ 공개",최혜원 작가  드로잉 원화  평화IX  공개,"['최', '혜원', '작가', '드로잉', '원화', '평화', '공개']",최 혜원 작가 드로잉 원화 평화 공개,,,,"최, 혜원, 작가, 드로잉, 원화, 평화, 공개",0
2023-11-07,"MS, AI 접목한 오피스 유료화로 성과…韓기업은 B2B 시장서 승부수",MS  AI 접목한 오피스 유료화로 성과 韓기업은 B2B 시장서 승부수,"['접목', '오피스', '유료', '성과', '기업', '시장', '서', '승부수']",접목 오피스 유료 성과 기업 시장 서 승부수,"유료, 성과, 기업, 시장, 승부수",승부수,유료,"접목, 오피스, 성과, 기업, 시장, 서",0
2023-11-07,‘독점→차별’ 시장 지배하는 ‘빅테크 공룡’에 법원 “규제 필요성”,독점 차별  시장 지배하는  빅테크 공룡 에 법원  규제 필요성,"['독점', '차별', '시장', '지배', '빅', '테크', '공룡', '법원', '규제', '필요']",독점 차별 시장 지배 빅 테크 공룡 법원 규제 필요,"독점, 차별, 시장, 지배, 테크, 규제, 필요",,"독점, 차별, 지배, 규제, 필요","시장, 빅, 테크, 공룡, 법원",-6
2023-11-07,"공매도 금지 약발 하루만에 끝나나...코스닥, 이번엔 '매도 사이드카' 발동",공매도 금지 약발 하루만에 끝나나   코스닥  이번엔  매도 사이드카  발동,"['공매도', '금지', '약발', '하루', '코스닥', '이번', '매도', '사이드카', '발동']",공매도 금지 약발 하루 코스닥 이번 매도 사이드카 발동,"공매도, 금지, 약발, 하루, 코스닥, 매도",,"금지, 약발, 매도","공매도, 하루, 코스닥, 이번, 사이드카, 발동",-3
2023-11-07,코스닥 급락에 '매도 사이드카' 발동,코스닥 급락에  매도 사이드카  발동,"['코스닥', '급락', '매도', '사이드카', '발동']",코스닥 급락 매도 사이드카 발동,"코스닥, 급락, 매도",,"급락, 매도","코스닥, 사이드카, 발동",-3
2023-11-07,"위메이드·위메이드맥스, 상승 행진 멈추고 하락…3%대 낙폭",위메이드 위메이드맥스  상승 행진 멈추고 하락 3 대 낙폭,"['위', '메이드', '위', '메이드', '맥스', '상승', '행진', '하락', '낙폭']",위 메이드 위 메이드 맥스 상승 행진 하락 낙폭,"상승, 행진, 하락, 낙폭","상승, 행진","하락, 낙폭","위, 메이드, 위, 메이드, 맥스",0
2023-11-07,고성소방서 우리집 안전지킴이 안전맵 그리기 추진,고성소방서 우리집 안전지킴이 안전맵 그리기 추진,"['고성소방서', '집', '안전', '지킴이', '안전', '추진']",고성소방서 집 안전 지킴이 안전 추진,"안전, 안전, 추진","안전, 안전, 추진",,"고성소방서, 집, 지킴이",5
2023-11-07,"[사고]“생성형 AI가 바꾸는 세상, 어떻게 다가갈까요?”[ECF for 2024]",생성형 AI가 바꾸는 세상  어떻게 다가갈까요,"['생성', '세상']",생성 세상,세상,,,"생성, 세상",0
2023-11-07,'내돈내듣' 인별정산…음원료 '부익부 빈익빈' 줄었다,내돈내듣  인별정산 음원료  부익부 빈익빈  줄었다,"['돈', '인', '정산', '원료', '부익부', '빈익빈']",돈 인 정산 원료 부익부 빈익빈,,,,"돈, 인, 정산, 원료, 부익부, 빈익빈",0
2023-11-07,"장성, 도시성장 원동력 위한 '도시 브랜드개발' 선호도 조사 실시",장성  도시성장 원동력 위한  도시 브랜드개발  선호도 조사 실시,"['장성', '도시', '성장', '원동력', '도시', '브랜드', '개발', '선호도', '조사', '실시']",장성 도시 성장 원동력 도시 브랜드 개발 선호도 조사 실시,"성장, 원동력, 개발, 조사, 실시","성장, 원동력, 개발, 실시",조사,"장성, 도시, 도시, 브랜드, 선호도",3
2023-11-07,"김하성, 한국인 최초 MLB '골드글러브' 수상",김하성  한국인 최초 MLB  골드글러브  수상,"['김하성', '한국인', '최초', '골드', '글러브', '수상']",김하성 한국인 최초 골드 글러브 수상,"최초, 골드, 수상","최초, 수상",,"김하성, 한국인, 골드, 글러브",2
2023-11-07,"아이브, 국내 주요 음원 차트 실시간·일간 '올킬'",아이브  국내 주요 음원 차트 실시간 일간  올킬,"['국내', '주요', '음원', '차트', '실시간', '일간', '킬']",국내 주요 음원 차트 실시간 일간 킬,"국내, 실시간",,,"국내, 주요, 음원, 차트, 실시간, 일간, 킬",0
2023-11-07,공개 D-17 '운수 오진 날' 두 얼굴의 빌런 유연석 온다,공개 D 17  운수 오진 날  두 얼굴의 빌런 유연석 온다,"['공개', '운수', '오진', '얼굴', '유연석']",공개 운수 오진 얼굴 유연석,,,,"공개, 운수, 오진, 얼굴, 유연석",0
2023-11-08,"‘웅장한’ 네이버 데이터센터 각 세종, 협소하다고 느낀 까닭 [가봤어요]",웅장한  네이버 데이터센터 각 세종  협소하다고 느낀 까닭,"['네이버', '데이터센터', '세종', '까닭']",데이터센터 세종 까닭,,,,"데이터센터, 세종, 까닭",0
2023-11-08,"MZ 놀이문화 된 학교 생기부, 카톡·네이버로 신청할 수 있다",MZ 놀이문화 된 학교 생기부  카톡 네이버로 신청할 수 있다,"['놀이', '문화', '학교', '생기', '부', '카톡', '네이버', '신청', '수']",놀이 문화 학교 생기 부 카톡 신청,카톡,,,"놀이, 문화, 학교, 생기, 부, 카톡, 신청",0
2023-11-08,"최수연 네이버 대표 ""각 세종, 韓 디지털 산업 엔진될 것""",최수연 네이버 대표  각 세종  韓 디지털 산업 엔진될 것,"['최', '수연', '네이버', '대표', '세종', '디지털', '산업', '엔진']",최 수연 대표 세종 디지털 산업 엔진,"대표, 디지털",,,"최, 수연, 대표, 세종, 디지털, 산업, 엔진",0
2023-11-08,"[르포] 네이버 두 번째 데이터센터 ‘각 세종’, ‘각 춘천’과 이것 달랐다",네이버 두 번째 데이터센터  각 세종    각 춘천 과 이것 달랐다,"['네이버', '데이터센터', '세종', '춘천', '과']",데이터센터 세종 춘천,,,,"데이터센터, 세종, 춘천",0
2023-11-08,"[단독] ""대출 금리 낮춘다""…신개념 신용평가 '네이버페이 스코어' 개발",대출 금리 낮춘다  신개념 신용평가  네이버페이 스코어  개발,"['대출', '금리', '개념', '신용', '평가', '네이버페이', '스코어', '개발']",대출 금리 개념 신용 평가 네이버페이 스코어 개발,"대출, 금리, 신용, 평가, 개발",개발,평가,"대출, 금리, 개념, 신용, 네이버페이, 스코어",0
2023-11-08,"네이버 스노우, 슈퍼랩스 해체 이어 케이크 서비스 축소",네이버 스노우  슈퍼랩스 해체 이어 케이크 서비스 축소,"['네이버', '스노우', '슈퍼랩스', '해체', '케이크', '서비스', '축소']",스노우 슈퍼랩스 해체 케이크 서비스 축소,"해체, 서비스, 축소",,"해체, 축소","스노우, 슈퍼랩스, 케이크, 서비스",-2
2023-11-08,"""네이버 쿠팡 비켜~""...다나와 에누리, 생성형 AI 결합",네이버 쿠팡 비켜     다나와 에누리  생성형 AI 결합,"['네이버', '쿠팡', '에누리', '생성', '결합']",쿠팡 에누리 생성 결합,쿠팡,,,"쿠팡, 에누리, 생성, 결합",0
2023-11-08,자동화 로봇이 픽하고 적재·운송하는 네이버 IDC '각 세종',자동화 로봇이 픽하고 적재 운송하는 네이버 IDC  각 세종,"['자동', '로봇', '적재', '운송', '네이버', '세종']",자동 로봇 적재 운송 세종,,,,"자동, 로봇, 적재, 운송, 세종",0
2023-11-08,"'축구장 41개' 네이버 데이터센터, 중동 수출 전초기지 되나",축구장 41개  네이버 데이터센터  중동 수출 전초기지 되나,"['축구장', '네이버', '데이터센터', '중동', '수출', '전초', '기지']",축구장 데이터센터 중동 수출 전초 기지,,,,"축구장, 데이터센터, 중동, 수출, 전초, 기지",0
2023-11-08,"[QnA] ""세종데이터센터는 글로벌톱 수준""...네이버클라우드 IPO는? 로봇 역할...",세종데이터센터는 글로벌톱 수준    네이버클라우드 IPO는  로봇 역할,"['세종', '데이터센터', '글로벌', '톱', '수준', '네이버클라우드', '로봇', '역할']",세종 데이터센터 글로벌 톱 수준 네이버클라우드 로봇 역할,"글로벌, 톱, 수준",톱,수준,"세종, 데이터센터, 글로벌, 네이버클라우드, 로봇, 역할",0
2023-11-08,인사말 하는 최수연 네이버 대표,인사말 하는 최수연 네이버 대표,"['인사말', '최', '수연', '네이버', '대표']",인사말 최 수연 대표,대표,,,"인사말, 최, 수연, 대표",0
